lineage,Kingdom,Phylum,Class,Order,Family,Genus,Species,CN19_Nisk_SM_Night_100m_1,CN19_Nisk_SM_Day_5m_1,CN19_Nisk_SM_Day_5m_2,CN19_Nisk_SM_Day_10m_1,CN19_Nisk_SM_Day_10m_2,CN19_Nisk_SM_Day_100m_1,CN19_Nisk_SM_Day_100m_2,CN19_Nisk_SM_Day_100m_3,CN19_Nisk_SM_Dusk_5m_2,CN19_Nisk_SM_Dusk_50m_2,CN19_Nisk_SM_Dusk_100m_1,CN19_Nisk_SM_Dusk_100m_2,CN19_Nisk_SM_Dusk_100m_3,CN19_Nisk_SM_Night_5m_1,CN19_Nisk_SM_Night_5m_2,CN19_Nisk_SM_Night_23m_1,CN19_Nisk_SM_Night_23m_2,CN19_Nisk_SM_Night_100m_2,CN19_Nisk_SM_Night_100m_3,CN19_Buck4_SM_Night_0m_1,CN19_Buck4_SM_Night_0m_2,CN19_Nisk_SM_Dawn_11m_1,CN19_Nisk_PB_Day_100m_3,CN19_Nisk_PB_Dusk_70m_3,CN19_Nisk_PB_Night_5m_1,CN19_Nisk_PB_Night_15m_1,CN19_Buck3_SN_0m_2,CN19_Nisk_SM_Dawn_5m_1,CN19_Nisk_SM_Dawn_11m_2,CN19_Nisk_SM_Dawn_100m_1,CN19_Nisk_SM_Dawn_100m_2,CN19_Nisk_SM_Dawn_100m_3,CN19_Nisk_PB_Day_5m_1,CN19_Nisk_PB_Day_5m_2,CN19_Nisk_PB_Day_28m_1,CN19_Nisk_PB_Day_28m_2,CN19_Nisk_PB_Day_100m_1,CN19_Nisk_PB_Day_100m_2,CN19_Nisk_PB_Dusk_5m_1,CN19_Nisk_PB_Dusk_5m_2,CN19_Nisk_PB_Dusk_10m_1,CN19_Nisk_PB_Dusk_10m_2,CN19_Nisk_PB_Dusk_70m_1,CN19_Nisk_PB_Dusk_70m_2,CN19_Nisk_PB_Night_15m_2,CN19_Nisk_PB_Night_100m_2,CN19_Buck5_0m_1,CN19_Nisk_PB_Dawn_5m_1,CN19_Nisk_PB_Dawn_45m_1,CN19_Nisk_PB_Dawn_45m_2,CN19_Nisk_PB_Dawn_100m_2,CN19_Nisk_MO_Night_7m_1,CN19_Nisk_MO_Night_100m_1,CN19_Nisk_MO_Night_100m_3,CN19_Nisk_MO_Dawn_5m_2,CN19_Nisk_MO_Dawn_26m_2,CN19_Nisk_MO_Dawn_100m_2,CN19_Nisk_MO_Dawn_100m_3,CN19_Nisk_PS_Dusk_75m_2,CN19_Nisk_PS_Dusk_10m_2,CN19_Nisk_PS_Dawn_10m_2,CN19_Nisk_PS_Dawn_100m_2,CN19_Nisk_PS_Dawn_100m_3,CN19_Buck1_SN_0m_1,CN19_Buck1_SN_0m_2,CN19_Buck2_SN_0m_1,CN19_Nisk_SM_Dusk_5m_1,CN19_Nisk_PB_Night_5m_2,CN19_Nisk_PB_Night_100m_3,CN19_Buck5_0m_2,CN19_Nisk_PB_Dawn_5m_2,CN19_Nisk_PB_Dawn_100m_1,CN19_Nisk_PB_Dawn_100m_3,CN19_Nisk_MO_Night_5m_1,CN19_Nisk_MO_Dawn_100m_1,CN19_Nisk_Far_5m_1,CN19_Nisk_Far_5m_2,CN19_Nisk_PS_Dusk_75m_1,CN19_Nisk_PS_Dusk_75m_3,CN19_Nisk_PS_Dusk_10m_1,CN19_Nisk_PS_Dusk_5m_1,CN19_Nisk_PS_Dusk_5m_2,CN19_Nisk_PS_Dawn_5m_1,CN19_Nisk_PS_Dawn_10m_1,CN19_Nisk_PS_Dawn_100m_1,CN19_Buck2_SN_0m_2,CN19_Nisk_SM_Dusk_50m_1,CN19_Nisk_MO_Dawn_5m_1,CN19_Nisk_Dav_Dawn_27m_2,CN19_Nisk_Dav_Dusk_5m_1,CN19_Nisk_Dav_Dusk_5m_2,CN19_Nisk_Dav_Dusk_13m_1,CN19_Nisk_Dav_Dusk_13m_3,CN19_Nisk_Dav_Dusk_70m_1,CN19_Nisk_Dav_Dusk_70m_2,CN19_Nisk_Dav_Dusk_70m_3,CN19_Buck6_Dav_Night_0m_1,CN19_Buck6_Dav_Night_0m_2,CN19_Nisk_Dav_Predusk_12m_1,CN19_Nisk_MO_Night_5m_2,CN19_Nisk_MO_Night_100m_2,CN19_Nisk_MO_Dawn_26m_1,CN19_Nisk_Dav_Dawn_5m_1,CN19_Nisk_Dav_Dawn_5m_2,CN19_Nisk_Dav_Dawn_27m_1,CN19_Nisk_Dav_Dawn_100m_1,CN19_Nisk_Dav_Dawn_100m_2,CN19_Nisk_Dav_Dawn_100m_3,CN19_Nisk_Far_13m_1,CN19_Nisk_Far_13m_2,CN19_Nisk_Far_60m_1,CN19_Nisk_Far_60m_2,CN19_Nisk_Far_60m_3
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;unassigned,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,unassigned,0,0,0,0,2,0,0,0,0,1,0,0,0,30,7,13,18,0,1,0,0,3,0,1,0,2,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,40,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;unassigned;unassigned;unassigned;unassigned;unassigned;unassigned,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,2,0,4,0,2,4,6,15,35,23,0,0,2,55,66,16,25,5,2,3,1,4,2,2,0,0,79,15,1,0,0,0,95,80,19,22,6,5,0,0,0,0,0,0,0,0,0,481,60,79,3,1,0,0,0,114,2,1,1,2,12,0,0,14,16,73,35,0,0,0,389,22,4,0,0,0,0,0,0,1,1,0,13,9,9,72,75,0,0,0,1,0,0,0,0,1,5,2,31,0,1,69,2,0,34,1,0,0,0,0,0,0,4
Eukaryota;unknown;Dinophyceae;unassigned;unassigned;unassigned;unassigned,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned,51,5,15,9,3,13,14,8,26,23,21,0,36,38,22,33,31,59,49,24,25,13,6,2,8,0,49,33,8,64,52,21,113,110,32,28,9,19,6,4,16,4,12,5,0,10,169,201,96,60,1,6,15,11,46,48,5,25,28,11,19,16,0,73,28,78,16,0,23,171,396,4,4,8,15,0,5,14,23,34,17,6,24,14,26,50,30,58,0,6,12,11,2,13,16,54,13,14,13,9,8,38,19,9,32,13,10,0,8,7,20,38,64
Eukaryota;Haptista;Haptophyta;Zygodiscales;Braarudosphaeraceae;Braarudosphaera;Braarudosphaera bigelowii,Eukaryota,Haptista,Haptophyta,Zygodiscales,Braarudosphaeraceae,Braarudosphaera,Braarudosphaera bigelowii,1,2,1,0,2,3,2,0,8,5,1,0,1,5,2,3,4,2,0,3,1,0,0,3,2,4,2,4,2,7,5,1,0,0,19,17,0,0,2,2,10,3,2,3,5,0,0,0,0,0,0,6,7,0,10,5,0,2,0,0,0,2,2,4,7,7,1,4,3,0,0,0,0,9,0,19,6,0,0,0,0,1,0,0,0,5,11,11,3,24,14,38,11,6,4,9,5,0,6,11,0,9,11,2,9,1,2,0,3,5,2,7,8
Eukaryota;unknown;unknown;unknown;unknown;unknown;uncultured marine eukaryote,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote,12,0,1,0,3,2,21,19,0,5,8,0,5,3,1,4,6,17,13,7,2,5,0,6,7,2,1,11,5,6,9,4,0,0,8,6,1,6,2,3,9,5,6,17,0,24,0,1,0,0,1,1,8,5,23,3,5,5,5,3,0,9,13,7,22,6,3,3,27,0,0,2,0,7,6,3,3,2,6,3,0,0,1,0,12,2,22,19,0,3,1,3,2,14,10,17,0,2,1,2,1,5,1,0,11,2,4,0,0,2,58,63,92
Eukaryota;unknown;Dinophyceae;unassigned;unassigned;unassigned;unassigned,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned,43,9,13,3,7,25,11,19,14,93,16,13,29,22,13,19,23,25,31,38,10,22,1,4,17,24,10,32,19,27,22,19,106,126,169,198,1,7,39,57,59,48,3,3,15,4,11,86,167,129,24,4,10,12,8,63,16,9,8,18,138,14,15,24,28,59,16,14,6,8,139,11,12,0,7,8,8,15,38,27,36,10,120,142,18,32,108,59,1,6,9,12,14,0,5,5,21,33,78,2,11,47,1,4,240,16,34,0,2,4,12,16,39
Eukaryota;unknown;Dinophyceae;Gymnodiniales;Ceratoperidiniaeceae;Kirithra;s_,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Ceratoperidiniaeceae,Kirithra,s_,11,1,6,7,5,0,0,0,12,26,0,0,0,26,44,10,14,68,26,3,6,6,0,8,8,6,1,12,4,0,0,18,24,29,16,29,14,13,8,14,9,15,17,30,1,0,94,64,144,47,0,0,29,0,4,0,0,27,14,12,5,45,0,1,0,0,21,11,0,43,139,0,1,0,0,3,0,24,0,29,5,9,8,18,0,0,75,3,0,2,0,0,0,4,24,26,0,1,24,0,0,15,9,17,17,1,0,0,0,3,2,0,11
Eukaryota;unknown;Dinophyceae;Gymnodiniales;Warnowiaceae;Warnowia;unassigned,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Warnowiaceae,Warnowia,unassigned,0,3,12,1,3,0,0,0,4,7,0,0,0,0,0,0,0,0,2,111,158,0,0,0,0,2,258,15,0,1,0,0,1,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,8,0,0,3,4,10,19,0,0,0,0,0,127,114,667,2,0,1,0,0,0,0,4,4,3,7,0,0,0,0,0,0,0,4,462,6,0,0,7,13,3,0,0,5,20,73,55,3,2,0,1,13,8,7,0,18,0,0,1,0,0,2
Eukaryota;unknown;unknown;unknown;unknown;unknown;uncultured marine eukaryote,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote,1,0,0,0,0,2,2,2,2,4,2,0,4,0,0,0,3,7,0,5,1,1,0,14,5,3,0,1,6,8,6,4,4,2,48,71,0,0,6,6,9,17,22,22,2,2,5,3,9,24,0,5,11,0,56,25,0,0,6,1,1,5,15,2,6,3,2,2,7,11,4,1,1,14,0,3,2,4,4,3,0,2,3,2,7,4,4,56,0,0,3,6,1,3,9,14,0,1,19,9,5,25,5,14,40,2,4,0,1,3,14,3,16
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,0,0,0,0,0,1,0,0,16,5,4,0,2,318,345,247,529,6,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;unknown;Cryptophyceae;unassigned;unassigned;unassigned;unassigned,Eukaryota,unknown,Cryptophyceae,unassigned,unassigned,unassigned,unassigned,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,68,0,0,0,0,0,0,0,0,2,3,0,0,2,0,0,0,0,0,20,0,51,83,1,0,0,0,0,0,0,0,0,2,83,2,12,14,2,0,1,0,0,26,30,0,18,0,2,67,61,0,0,0,0,44,27,0,1,1
Eukaryota;unassigned;unassigned;unassigned;unassigned;unassigned;unassigned,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,6,0,0,0,0,3,0,0,1,2,1,0,0,1,0,2,2,1,3,0,0,0,0,0,1,0,1,0,0,0,1,0,20,13,59,93,0,3,0,2,0,0,0,0,0,1,62,13,4,6,0,1,0,0,22,89,0,1,1,1,9,0,4,0,0,0,3,2,3,48,17,0,1,4,0,2,2,3,0,1,3,0,4,7,3,0,3,16,0,0,0,0,0,0,0,3,0,0,8,5,1,47,7,9,12,0,0,0,0,0,0,0,0
Eukaryota;unknown;Dinophyceae;Gymnodiniales;Gymnodiniaceae;g_;s_,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,g_,s_,147,0,0,0,2,70,166,96,0,0,122,113,202,0,0,0,0,117,50,0,0,0,160,0,2,0,1,0,0,99,75,8,0,0,0,0,101,123,0,0,0,0,0,2,4,37,0,0,0,0,98,0,53,12,2,0,162,134,18,0,0,48,114,0,0,0,0,0,14,0,0,111,52,1,82,0,0,28,12,0,0,0,0,0,69,0,0,0,0,0,0,0,0,4,4,12,0,0,0,0,17,0,0,0,5,136,77,0,0,0,20,12,48
no_hit;no_hit;no_hit;no_hit;no_hit;g_;s_,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_,12,14,6,0,0,0,0,0,22,85,5,0,0,0,0,0,0,2,3,9,0,0,0,233,65,124,23,10,6,0,3,2,0,0,0,0,0,0,188,496,106,100,233,272,55,56,0,0,0,1,0,1,0,0,3,0,0,0,16,672,0,0,0,0,0,10,7,65,12,0,0,0,0,0,0,0,0,38,78,131,1762,545,0,0,0,2,134,0,0,0,0,0,0,0,2,24,0,0,0,0,0,0,0,0,0,0,0,0,7,6,1,0,0
Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Pleurosigmataceae;Pleurosigma;unassigned,Eukaryota,Bacillariophyta,Bacillariophyceae,Naviculales,Pleurosigmataceae,Pleurosigma,unassigned,5,32,53,45,40,0,3,0,26,36,0,0,0,15,4,15,27,4,17,67,67,121,7,4,23,33,38,123,120,3,3,67,0,0,6,5,2,0,8,12,24,7,1,12,7,0,2,0,0,0,0,16,4,4,0,7,0,1,3,14,29,0,1,182,112,107,11,27,5,3,0,1,0,20,0,53,59,2,0,12,9,4,13,50,0,81,45,0,49,62,45,159,157,0,3,4,185,199,0,12,0,8,0,0,0,0,1,0,23,19,0,0,0
Eukaryota;Bacillariophyta;unassigned;unassigned;unassigned;g_;s_,Eukaryota,Bacillariophyta,unassigned,unassigned,unassigned,g_,s_,4,1,6,0,5,3,0,0,2,0,0,0,0,5,5,4,7,0,2,0,2,0,3,15,4,5,0,0,0,3,0,0,1,0,0,0,0,3,30,29,64,63,18,16,10,1,4,5,2,1,0,0,0,0,0,0,0,0,0,10,13,8,4,20,51,7,7,7,6,14,12,2,6,0,1,0,3,6,1,48,38,12,16,13,2,10,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,0,3,0,5,0,0,0,0,0,4
Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Fragilariopsis;unassigned,Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Fragilariopsis,unassigned,1,1,0,0,0,2,3,3,26,3,1,0,1,197,220,85,235,2,1,5,0,1,0,0,0,0,41,1,0,0,0,1,2,3,0,2,1,0,0,0,0,2,0,0,0,0,52,6,2,6,6,0,0,0,1,5,2,0,0,0,2,1,0,63,34,24,17,0,2,34,10,0,0,1,0,0,1,0,0,1,2,0,5,3,0,47,0,12,0,1,0,0,1,1,0,0,5,0,0,0,0,7,0,0,0,0,2,0,1,0,0,0,0
Eukaryota;unknown;Polycystinea;unassigned;unassigned;unassigned;unassigned,Eukaryota,unknown,Polycystinea,unassigned,unassigned,unassigned,unassigned,65,0,0,0,0,21,13,11,0,1,18,0,27,0,0,0,2,60,70,1,0,0,223,1,2,0,0,0,0,11,19,1,3,0,0,0,167,263,1,0,3,0,3,3,0,12,0,1,4,5,440,3,153,62,0,0,232,171,71,9,0,156,155,0,0,0,0,0,7,0,0,356,431,0,151,0,0,44,44,2,2,2,0,1,162,0,0,0,0,0,1,0,0,8,12,20,0,0,1,0,61,0,0,0,0,289,337,0,0,0,18,30,33
Eukaryota;unknown;unknown;unknown;unknown;unknown;uncultured marine eukaryote,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote,0,0,4,0,0,0,0,0,1,3,0,0,0,1,1,4,2,0,0,0,2,7,0,0,5,0,4,10,4,0,0,10,1,7,6,8,0,0,4,2,3,7,0,2,0,0,36,10,7,16,0,0,0,0,16,10,0,0,0,0,3,0,0,3,2,6,1,5,0,57,13,2,0,0,0,1,1,0,0,2,2,0,3,12,0,4,0,28,1,0,0,2,0,0,0,0,2,0,24,0,0,4,2,0,39,0,0,0,0,1,0,0,0
Eukaryota;Ciliophora;Spirotrichea;Choreotrichida;Strobilidiidae;g_;s_,Eukaryota,Ciliophora,Spirotrichea,Choreotrichida,Strobilidiidae,g_,s_,0,7,1,0,0,0,0,0,0,4,50,190,75,0,0,0,0,0,0,11,8,4,0,0,26,17,0,0,1,0,0,3,0,0,34,32,0,0,2,3,17,1,0,1,8,0,0,0,8,20,0,3,0,0,0,11,0,0,0,0,10,0,0,0,0,0,0,27,0,0,0,32,0,0,0,19,24,0,0,2,1,0,0,3,0,1,4,0,0,14,21,136,57,0,6,8,17,18,25,0,0,1,2,0,52,0,0,0,17,5,1,0,0
Eukaryota;unknown;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gyrodinium;unassigned,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,unassigned,1,1,7,5,32,0,2,5,2,5,5,1,2,62,41,20,47,2,4,3,13,2,8,1,0,1,48,5,4,5,5,5,91,53,61,61,1,4,12,1,11,12,5,1,2,1,162,72,251,257,1,0,3,0,5,141,4,5,2,6,49,0,2,17,28,34,22,2,4,128,286,4,8,2,0,0,0,6,7,7,12,4,23,30,5,29,4,11,0,2,1,1,0,2,3,4,2,3,69,0,3,127,7,1,146,6,8,0,0,1,8,2,4
Eukaryota;Ciliophora;Spirotrichea;unknown;unknown;g_;s_,Eukaryota,Ciliophora,Spirotrichea,unknown,unknown,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Coscinodiscales;Coscinodiscaceae;Coscinodiscus;Coscinodiscus radiatus,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Coscinodiscales,Coscinodiscaceae,Coscinodiscus,Coscinodiscus radiatus,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Ctenophora;Tentaculata;unassigned;unassigned;unassigned;unassigned,Eukaryota,Ctenophora,Tentaculata,unassigned,unassigned,unassigned,unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;unknown;unknown;unknown;unknown;unknown;uncultured marine eukaryote,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote,11,1,2,3,4,8,8,7,14,9,8,0,16,20,13,9,7,15,16,7,10,0,6,1,7,4,64,13,11,17,13,6,6,7,17,36,6,10,1,5,9,9,9,10,3,7,15,14,21,27,24,7,9,12,63,37,12,3,11,0,6,26,17,39,115,28,9,10,9,37,6,16,29,49,14,18,14,8,15,13,3,0,9,13,25,52,6,90,4,26,28,19,15,2,4,13,142,179,31,17,2,18,30,35,67,12,7,0,9,12,10,8,14
Eukaryota;unknown;Chrysophyceae;Chromulinales;Paraphysomonadaceae;Paraphysomonas;unassigned,Eukaryota,unknown,Chrysophyceae,Chromulinales,Paraphysomonadaceae,Paraphysomonas,unassigned,11,0,0,0,3,6,4,3,0,2,2,0,0,2,3,5,4,17,7,0,4,3,0,14,2,0,28,10,1,4,2,4,0,0,1,0,0,0,1,2,10,5,17,10,0,7,7,0,0,3,1,0,0,1,0,1,0,1,6,2,0,0,0,5,18,21,0,2,9,5,0,1,3,0,0,1,2,2,1,3,7,0,0,0,2,25,7,0,0,3,0,7,0,0,2,16,2,0,3,0,1,0,0,0,5,0,0,0,0,0,18,26,49
Eukaryota;unknown;Dinophyceae;Coccidiniales;Chytriodiniaceae;g_;s_,Eukaryota,unknown,Dinophyceae,Coccidiniales,Chytriodiniaceae,g_,s_,2,0,0,0,0,11,49,22,0,0,45,0,19,0,0,0,0,4,3,0,0,1,33,0,0,0,1,0,0,0,0,5,1,3,0,4,24,65,0,0,0,0,0,0,0,13,0,0,3,0,59,0,109,205,0,0,30,146,4,0,0,121,31,0,0,10,2,0,60,0,7,30,86,0,9,0,0,19,0,0,0,1,0,0,175,4,0,0,0,0,2,0,0,0,2,28,0,0,0,0,57,0,0,0,0,187,95,0,0,0,11,56,56
Eukaryota;Imbricatea;unknown;Thaumatomonadida;unassigned;unassigned;unassigned,Eukaryota,Imbricatea,unknown,Thaumatomonadida,unassigned,unassigned,unassigned,1,110,221,106,140,0,1,2,98,63,3,0,1,5,25,7,22,9,5,56,63,99,0,20,10,64,41,124,79,3,3,46,0,0,2,0,0,0,44,64,80,76,12,29,35,3,0,0,0,0,0,0,0,0,0,0,0,0,1,37,0,0,0,90,74,44,85,6,0,0,0,0,0,4,0,16,20,0,0,36,25,6,0,0,0,13,61,0,0,1,3,0,0,0,1,0,33,15,0,1,0,0,8,8,0,0,0,0,42,28,2,0,3
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;Attheyaceae;Attheya;Attheya longicornis,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Attheyaceae,Attheya,Attheya longicornis,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,40,0,0,3,0,0,0,1,1,1,0,0,0,7,26,40,0,1,1,1,0,0,0,0,0,0,0,0,0,0,11,9,0,0,0,1,0,0,18,4,0,1,2,0,0,3,0,0,0,0,0,0,0,0,4,0,0,1,0,0,8,17,2,0,0,0,0,0,0,0,0,5,1,2,0,0,0,0,5,0,0,0,0,2,2,0,0,0,0,2,0
Eukaryota;Chlorophyta;Trebouxiophyceae;Trebouxiales;Trebouxiaceae;Trebouxia;s_,Eukaryota,Chlorophyta,Trebouxiophyceae,Trebouxiales,Trebouxiaceae,Trebouxia,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0
Eukaryota;unassigned;unassigned;unassigned;unassigned;unassigned;unassigned,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,46,0,0,0,0,64,86,56,6,7,37,0,27,1,7,4,10,47,56,0,0,0,20,19,3,5,2,0,0,25,16,1,6,9,0,7,34,36,6,2,18,14,26,26,1,54,13,9,12,16,27,0,55,35,41,60,55,43,32,0,8,47,78,3,3,0,6,3,42,47,10,20,29,0,35,0,0,38,17,6,2,0,4,17,97,2,7,43,0,4,3,3,0,7,22,38,0,0,21,0,40,28,3,0,65,68,98,0,1,0,72,90,114
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Leptocylindrales;Leptocylindraceae;Leptocylindrus;unassigned,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Leptocylindrales,Leptocylindraceae,Leptocylindrus,unassigned,15,6,22,2,5,1,0,2,17,91,2,0,7,0,0,0,3,10,9,50,55,86,11,179,85,67,2,280,109,12,10,123,0,0,11,10,18,6,101,142,168,164,212,218,57,35,0,0,0,0,0,26,5,4,2,0,2,1,33,54,318,18,15,15,20,2,15,85,60,0,0,0,0,12,2,152,124,20,20,115,87,24,153,302,28,1,67,4,2,38,26,104,52,46,119,206,98,61,0,18,2,0,2,1,0,0,0,0,71,64,1,1,2
Eukaryota;Ciliophora;Spirotrichea;Tintinnida;unassigned;unassigned;s_,Eukaryota,Ciliophora,Spirotrichea,Tintinnida,unassigned,unassigned,s_,0,47,108,1,11,0,0,0,110,11,1,0,0,2,0,1,0,0,0,92,75,153,2,0,4,5,12,179,388,2,7,306,0,0,0,0,3,0,0,1,0,0,0,0,4,0,0,0,0,0,0,48,0,0,1,0,0,0,0,22,0,0,0,78,40,29,102,5,0,0,0,0,0,8,0,5,0,0,0,20,20,11,0,0,0,23,4,1,0,58,33,13,18,0,2,0,37,75,4,4,0,0,1,12,0,0,0,0,8,26,0,11,0
Eukaryota;unknown;Dinophyceae;unassigned;unassigned;unassigned;unassigned,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,0,0,27
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,0,0,0,0,0,0,0,0,0,0,1,0,0,0,259,158,1445,0,0,0,1,0,0,0,0,0,341,0,0,0,0,0,0,341,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0
Eukaryota;unknown;unknown;unknown;unknown;g_;s_,Eukaryota,unknown,unknown,unknown,unknown,g_,s_,39,0,0,0,0,17,28,8,0,0,72,101,80,0,0,0,0,43,41,0,0,0,156,0,0,5,0,0,0,46,28,3,1,0,0,6,95,154,2,0,0,0,13,1,0,16,0,0,5,14,5,0,112,32,0,18,115,104,59,1,0,40,30,0,0,0,0,0,23,1,0,21,26,0,94,0,0,27,20,0,0,0,0,1,123,0,0,0,1,0,0,0,0,155,324,347,0,0,16,0,66,5,2,0,39,230,203,0,0,0,43,37,84
