lineage,Kingdom,Phylum,Class,Order,Family,Genus,Species,CN18FESPkoa_SC24,CN18FESPkoa_SC26,CN18FESPkoa_SC29,CN18FESPkoa_SC30,CN18FESPkoa_SC31,CN18FESPkoa_SC32,CN18FESPkoa_SC34,CN18FESPkoa_SC35,CN18FESPkoa_SC37,CN18FESPkoa_SC40,CN18FESPkoa_SC41,CN18FESPkoa_SC43,CN18FESPkoa_SC44,CN18FESPkoa_SC46,CN18FESPkoa_SC47,CN18FESPkoa_SC49,CN18FESPkoa_SC52,CN18FESPkoa_SC53,CN18FESPkoa_SC55,CN18FESPkoa_SC56,CN18FESPkoa_SC57,CN18FESPkoa_SC58,CN18Fc12_8_eDNA,CN18Fc19_5_eDNA,CN18Fc21_6_eDNA,CN18Fc22_6_eDNA,CN18Fc24_6_eDNA,CN18Fc25_5_eDNA,CN18Fc27_4_eDNA,CN18Fc29_6_eDNA,CN18Fc30_4_eDNA,CN18Fc32_4_eDNA,CN18Fc33_5_eDNA,CN18Fc36_6_eDNA,CN18Fc38_5_eDNA,CN18Fc40_6_eDNA,CN18Fc41_6_eDNA,CN18Fc43_5_eDNA,CN18Fc44_8_eDNA,CN18Fc46_8_eDNA,CN18Fc47_6_eDNA,CN18Fc49_6_eDNA,CN18Fc51_5_eDNA,CN18SESPkoa_SC36,CN18SESPkoa_SC37,CN18SESPkoa_SC39,CN18SESPkoa_SC40,CN18SESPkoa_SC41,CN18SESPkoa_SC44,CN18SESPkoa_SC45,CN18SESPkoa_SC47,CN18SESPkoa_SC49,CN18Sc09_2_eDNA,CN18Sc10_2_eDNA,CN18Sc14_2_eDNA,CN18Sc14_8_eDNA,CN18Sc15_2_eDNA,CN18Sc15_8_eDNA,CN18Sc18_2_eDNA,CN18Sc18_8_eDNA,CN18Sc27_2_eDNA,CN18Sc27_8_eDNA
Eukaryota;Dinoflagellata;Dinophyceae;unassigned;unassigned;unassigned;unassigned,Eukaryota,Dinoflagellata,Dinophyceae,unassigned,unassigned,unassigned,unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,1,2,5,3,0,4,4,2,0,6,0,1,0,0,2,1,0,0,0,0,0,0,0,1,0,1,2,1,1,0,0,4,0,4,0
Eukaryota;Dinoflagellata;Dinophyceae;Syndiniales;Amoebophryaceae;Amoebophrya;unassigned,Eukaryota,Dinoflagellata,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,2,0,0,0,0,0,1,0
Eukaryota;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;unassigned,Eukaryota,Annelida,Polychaeta,Phyllodocida,Nephtyidae,Nephtys,unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0
Eukaryota;Dinoflagellata;Dinophyceae;Syndiniales;Amoebophryaceae;g_;s_,Eukaryota,Dinoflagellata,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,4,0
Eukaryota;unknown;Labyrinthulomycetes;unknown;Thraustochytriaceae;g_;s_,Eukaryota,unknown,Labyrinthulomycetes,unknown,Thraustochytriaceae,g_,s_,4,0,1,0,1,1,1,2,4,1,3,5,4,9,2,2,1,6,8,3,4,16,8,3,2,6,6,4,3,7,0,0,5,4,3,4,6,1,5,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
Eukaryota;Annelida;Polychaeta;Terebellida;Terebellidae;unknown;Thelepinae sp. THS-2012,Eukaryota,Annelida,Polychaeta,Terebellida,Terebellidae,unknown,Thelepinae sp. THS-2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0
no_hit;no_hit;no_hit;no_hit;no_hit;g_;s_,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,5,0,0,0
Eukaryota;Ciliophora;Oligohymenophorea;Philasterida;Loxocephalidae;g_;s_,Eukaryota,Ciliophora,Oligohymenophorea,Philasterida,Loxocephalidae,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,2,0,0,3,0,0,0,7,0
Eukaryota;unknown;unknown;unknown;unknown;unknown;uncultured marine eukaryote,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;s_,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,s_,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,4,1,1,0,0,1,0,0,0,0,0,3,0,1,2,0,1,4,0,1,1,0,0,0,0,0,0,1,1,0,0,0,2,3,0,0,0,0,0,0,2,0,2,0,0,0,0
Eukaryota;Basidiomycota;Wallemiomycetes;Wallemiales;Wallemiaceae;Wallemia;Wallemia ichthyophaga,Eukaryota,Basidiomycota,Wallemiomycetes,Wallemiales,Wallemiaceae,Wallemia,Wallemia ichthyophaga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;s_,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,2
Eukaryota;Dinoflagellata;Dinophyceae;Coccidiniales;Chytriodiniaceae;g_;s_,Eukaryota,Dinoflagellata,Dinophyceae,Coccidiniales,Chytriodiniaceae,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
Eukaryota;unknown;unknown;unknown;unknown;g_;s_,Eukaryota,unknown,unknown,unknown,unknown,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,3,0,2,0,1,0,0,0
Eukaryota;unknown;unknown;unknown;unknown;g_;s_,Eukaryota,unknown,unknown,unknown,unknown,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,5,3,4,0,1,0,0,0,9,0
Eukaryota;Dinoflagellata;Dinophyceae;Suessiales;Suessiaceae;g_;s_,Eukaryota,Dinoflagellata,Dinophyceae,Suessiales,Suessiaceae,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,1,1,0,0,0,1,0
Eukaryota;Dinoflagellata;Dinophyceae;Syndiniales;Amoebophryaceae;Amoebophrya;s_,Eukaryota,Dinoflagellata,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,2,1,0,1,0,0,0,1,0
Eukaryota;Euglenozoa;unknown;Diplonemea;unknown;g_;s_,Eukaryota,Euglenozoa,unknown,Diplonemea,unknown,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,3,1,0,3,0,1,0
Eukaryota;Dinoflagellata;Dinophyceae;Syndiniales;Amoebophryaceae;g_;s_,Eukaryota,Dinoflagellata,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,1,2,0,4,0,1,0
Eukaryota;Ciliophora;Oligohymenophorea;Philasterida;Cinetochilidae;g_;s_,Eukaryota,Ciliophora,Oligohymenophorea,Philasterida,Cinetochilidae,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,1,3,0,2,2,0,8,0,0,0
Eukaryota;unknown;unknown;Bicosoecida;Cafeteriaceae;g_;s_,Eukaryota,unknown,unknown,Bicosoecida,Cafeteriaceae,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,2,0,0,0,1,0,4,0
Eukaryota;unknown;unknown;unknown;unknown;unknown;uncultured marine eukaryote,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote,1,0,3,6,12,7,7,5,4,3,7,7,9,10,6,0,1,15,3,3,7,5,5,5,4,4,8,1,8,4,6,2,7,5,7,11,21,11,10,1,3,1,1,3,0,0,0,0,2,1,0,0,1,0,1,2,0,0,1,0,1,0
Eukaryota;Dinoflagellata;Dinophyceae;Syndiniales;Amoebophryaceae;g_;s_,Eukaryota,Dinoflagellata,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_,0,0,1,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;unassigned;s_,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,unassigned,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Cercozoa;Thecofilosea;Cryomonadida;Protaspidae;g_;s_,Eukaryota,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0
Eukaryota;Ciliophora;Phyllopharyngea;Dysteriida;Plesiotrichopidae;g_;s_,Eukaryota,Ciliophora,Phyllopharyngea,Dysteriida,Plesiotrichopidae,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,1,0,6,0,7,2,0,0,0,0,0
Eukaryota;Ciliophora;Oligohymenophorea;unassigned;unassigned;unassigned;unassigned,Eukaryota,Ciliophora,Oligohymenophorea,unassigned,unassigned,unassigned,unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0
Eukaryota;Dinoflagellata;Dinophyceae;Syndiniales;unassigned;unassigned;unassigned,Eukaryota,Dinoflagellata,Dinophyceae,Syndiniales,unassigned,unassigned,unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,1,3,0,4,0,0,0
Eukaryota;unassigned;unassigned;unassigned;unassigned;g_;s_,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,1,0,0,0,0,0,0,0
Eukaryota;Dinoflagellata;Dinophyceae;Syndiniales;Amoebophryaceae;g_;s_,Eukaryota,Dinoflagellata,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_,3,0,1,1,1,3,0,2,1,2,1,2,0,0,0,0,2,1,0,3,3,2,5,2,4,1,2,2,2,0,0,1,0,2,2,1,5,0,0,2,0,1,1,0,1,0,0,0,0,0,1,0,0,4,1,1,0,0,0,0,2,0
Eukaryota;Ciliophora;Spirotrichea;unknown;Strombidiidae;g_;s_,Eukaryota,Ciliophora,Spirotrichea,unknown,Strombidiidae,g_,s_,5,2,0,12,17,14,21,17,7,7,16,23,12,10,14,15,3,20,17,6,27,11,7,7,7,6,3,1,3,9,2,0,2,3,3,0,1,4,3,0,0,0,2,0,0,0,3,0,0,1,7,2,0,2,0,1,0,0,0,0,1,0
Eukaryota;Dinoflagellata;Dinophyceae;unassigned;unassigned;unassigned;unassigned,Eukaryota,Dinoflagellata,Dinophyceae,unassigned,unassigned,unassigned,unassigned,8,2,3,7,13,8,13,8,10,12,6,4,1,4,4,2,4,18,4,8,18,11,3,3,5,3,2,1,4,6,1,1,0,4,9,24,11,15,3,5,2,9,7,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Eukaryota;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;g_;s_,Eukaryota,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0
Eukaryota;Dinoflagellata;Dinophyceae;Syndiniales;Amoebophryaceae;g_;s_,Eukaryota,Dinoflagellata,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Dinoflagellata;Dinophyceae;Peridiniales;Heterocapsaceae;unassigned;s_,Eukaryota,Dinoflagellata,Dinophyceae,Peridiniales,Heterocapsaceae,unassigned,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,7,0,0,1,0,0,0
Eukaryota;Dinoflagellata;Dinophyceae;Peridiniales;Peridiniaceae;Pentapharsodinium;Pentapharsodinium tyrrhenicum,Eukaryota,Dinoflagellata,Dinophyceae,Peridiniales,Peridiniaceae,Pentapharsodinium,Pentapharsodinium tyrrhenicum,9,2,3,11,22,15,26,10,29,16,29,20,19,27,19,17,11,26,19,31,35,23,22,17,57,30,24,26,15,53,28,16,23,26,20,16,48,43,26,8,9,13,12,2,0,0,0,0,0,0,4,0,3,1,1,3,2,0,1,0,0,0
Eukaryota;unknown;unknown;unknown;unknown;g_;s_,Eukaryota,unknown,unknown,unknown,unknown,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,2,2,0,0,0,1,0,1,0
Eukaryota;Dinoflagellata;Dinophyceae;unassigned;unassigned;unassigned;unassigned,Eukaryota,Dinoflagellata,Dinophyceae,unassigned,unassigned,unassigned,unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,3,1,0,0,0,0,3,0,0,0
Eukaryota;unknown;unknown;unknown;unknown;g_;s_,Eukaryota,unknown,unknown,unknown,unknown,g_,s_,1,0,0,0,4,2,1,0,4,2,5,1,5,6,2,3,3,6,10,3,5,6,19,3,4,4,1,3,4,4,6,3,4,5,1,8,5,1,1,0,4,1,1,0,0,0,1,0,0,0,2,2,3,2,0,0,1,0,2,0,1,0
Eukaryota;unknown;unknown;unknown;unknown;g_;s_,Eukaryota,unknown,unknown,unknown,unknown,g_,s_,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,1,0,0,0,2,1,1,1,0,0,0,0,0,3,1,1,0,1,0,0,1,1,0
no_hit;no_hit;no_hit;no_hit;no_hit;g_;s_,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,8,0,0,0,0,0,0,0
Eukaryota;Ciliophora;Oligohymenophorea;Philasterida;unassigned;g_;s_,Eukaryota,Ciliophora,Oligohymenophorea,Philasterida,unassigned,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,1,0,1,0
Eukaryota;Dinoflagellata;Dinophyceae;Syndiniales;Amoebophryaceae;g_;s_,Eukaryota,Dinoflagellata,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3,0,1,0,0,0,8,0
Eukaryota;Cryptophyta;unknown;Pyrenomonadales;Geminigeraceae;Proteomonas;unassigned,Eukaryota,Cryptophyta,unknown,Pyrenomonadales,Geminigeraceae,Proteomonas,unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,3,2,2,0,1,0,0,0
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,3,0,3,0,1,0,1,0
Eukaryota;unknown;unknown;unknown;unknown;unknown;uncultured marine picoeukaryote,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine picoeukaryote,0,0,0,2,0,2,4,2,0,2,2,0,0,1,1,4,0,3,3,2,5,9,2,0,1,0,2,0,0,2,1,2,0,0,1,2,1,3,0,0,0,0,1,2,1,0,1,0,0,0,0,0,1,1,0,2,0,0,0,1,0,1
Eukaryota;unknown;unknown;unknown;unknown;unknown;s_,Eukaryota,unknown,unknown,unknown,unknown,unknown,s_,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,0,1,0,0,0,0,1,1,0,0,2,0,2,1,3,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,3,0,3,0,2,0
Eukaryota;Dinoflagellata;Dinophyceae;Syndiniales;Amoebophryaceae;Amoebophrya;unassigned,Eukaryota,Dinoflagellata,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned,247,15,22,10,4,5,6,4,7,1,6,3,2,1,0,2,3,1,0,1,1,0,2,0,1,0,1,0,10,2,0,0,0,2,1,12,2,9,4,39,8,136,410,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Bacillariophyta;Fragilariophyceae;Fragilariales;Fragilariaceae;unassigned;unassigned,Eukaryota,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,unassigned,unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Cercozoa;Thecofilosea;Cryomonadida;Protaspidae;g_;s_,Eukaryota,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0
Eukaryota;Dinoflagellata;Dinophyceae;Syndiniales;Amoebophryaceae;Amoebophrya;s_,Eukaryota,Dinoflagellata,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,2,0,1,1,2,0,0,0,2,0,2,2,0,0,1,0,0,1,0,0,0,0,2,2,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0
Eukaryota;Dinoflagellata;Dinophyceae;unassigned;unassigned;unassigned;unassigned,Eukaryota,Dinoflagellata,Dinophyceae,unassigned,unassigned,unassigned,unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Cercozoa;unknown;Thaumatomonadida;Thaumatomastigidae;g_;s_,Eukaryota,Cercozoa,unknown,Thaumatomonadida,Thaumatomastigidae,g_,s_,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,2,0,1
Eukaryota;unassigned;unassigned;unassigned;unassigned;unassigned;unassigned,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,8,2,5,12,15,12,27,6,13,5,22,20,20,20,9,23,11,16,19,19,15,32,33,25,34,34,25,14,28,34,20,4,16,13,12,17,23,18,26,2,6,9,17,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,2,0
Eukaryota;Ochrophyta;Chrysophyceae;Chromulinales;Chromulinaceae;g_;s_,Eukaryota,Ochrophyta,Chrysophyceae,Chromulinales,Chromulinaceae,g_,s_,2,0,0,0,5,2,1,0,0,1,0,2,1,0,1,2,1,1,2,1,2,2,2,1,1,2,0,2,0,2,1,0,0,0,2,3,2,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0
Eukaryota;Euglenozoa;unknown;Diplonemea;unknown;g_;s_,Eukaryota,Euglenozoa,unknown,Diplonemea,unknown,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,5,0,2,0
Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Naviculaceae;Haslea;unassigned,Eukaryota,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Haslea,unassigned,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,1,1,0,0,4,7,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1
Eukaryota;Dinoflagellata;Dinophyceae;unassigned;unassigned;unassigned;s_,Eukaryota,Dinoflagellata,Dinophyceae,unassigned,unassigned,unassigned,s_,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,6,0,4,0,0,0,2,0
Eukaryota;Dinoflagellata;Dinophyceae;Syndiniales;Amoebophryaceae;Amoebophrya;s_,Eukaryota,Dinoflagellata,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,3,1,0,4,0,0,0
Eukaryota;Dinoflagellata;Dinophyceae;Syndiniales;Amoebophryaceae;g_;s_,Eukaryota,Dinoflagellata,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,3,2,0,2,2,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,3,0,0,0
no_hit;no_hit;no_hit;no_hit;no_hit;g_;s_,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
Eukaryota;unassigned;unassigned;unassigned;unassigned;unassigned;s_,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,s_,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,2,0,3,0,1,1,0,3,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1
