lineage,Kingdom,Phylum,Class,Order,Family,Genus,Species,Lasker18Sc122_3_D0052,Lasker18Sc122_5_D0053,Lasker18Sc122_17_D0057,Lasker18Sc122_19_D0058,Lasker18Sc123_3_D0063,Lasker18Sc123_5_D0064,Lasker18Sc123_17_D0068,Lasker18Sc123_19_D0069,Lasker18Sc124_3_D0073,Lasker18Sc124_5_D0074,Lasker18Sc124_17_D0078,Lasker18Sc124_19_D0079,Lasker18Sc126_3_D0085,Lasker18Sc126_5_D0086,Lasker18Sc126_17_D0090,Lasker18Sc127_3_D0095,Lasker18Sc127_5_D0096,Lasker18Sc127_17_D0100,Lasker18Sc127_19_D0101,Lasker18Sc128_3_D0105,Lasker18Sc128_7_D0107,Lasker18Sc128_16_D0110,Lasker18Sc128_19_D0111,Lasker18Sc129_3_D0116,Lasker18Sc129_5_D0117,Lasker18Sc129_17_D0121,Lasker18Sc129_19_D0122,Lasker18Sc130_3_D0127,Lasker18Sc130_5_D0128,Lasker18Sc130_17_D0132,Lasker18Sc130_19_D0133,Lasker18Sc132_3_D0137,Lasker18Sc132_5_D0138,Lasker18Sc132_17_D0142,Lasker18Sc132_19_D0143,Lasker18Sc133_3_D0147,Lasker18Sc133_5_D0148,Lasker18Sc133_17_D0152,Lasker18Sc133_19_D0153,Lasker18Sc134_3_D0158,Lasker18Sc134_5_D0159,Lasker18Sc134_17_D0163,Lasker18Sc134_19_D0164,Lasker18Sc135_17_D0173,Lasker18Sc135_19_D0174,Lasker18Sc158_3_D0270,Lasker18Sc158_5_D0271,Lasker18Sc158_17_D0275,Lasker18Sc158_19_D0276
Eukaryota;unknown;unknown;unknown;unknown;unknown;s_,Eukaryota,unknown,unknown,unknown,unknown,unknown,s_,0,0,20,11,1,0,0,0,0,0,13,11,0,0,0,0,0,0,0,0,0,2,1,0,0,4,2,0,0,10,1,0,0,0,3,0,0,0,1,0,0,1,4,0,1,0,4,0,0
Eukaryota;unknown;unknown;unknown;unknown;g_;s_,Eukaryota,unknown,unknown,unknown,unknown,g_,s_,30,30,0,0,8,20,1,0,37,47,21,31,14,11,0,12,28,0,0,56,69,0,0,12,17,0,0,46,42,0,0,50,29,8,7,32,46,29,29,39,65,11,11,24,11,26,10,4,7
Eukaryota;unknown;unknown;unknown;unknown;g_;s_,Eukaryota,unknown,unknown,unknown,unknown,g_,s_,14,32,7,10,138,153,0,0,0,1,2,5,87,56,0,66,68,0,0,0,0,0,1,19,28,3,2,83,45,0,0,30,29,3,0,37,29,0,0,35,24,10,7,0,0,92,84,0,1
Eukaryota;Chlorophyta;Pyramimonadophyceae;Pyramimonadales;Pyramimonadaceae;Pyramimonas;Pyramimonas australis,Eukaryota,Chlorophyta,Pyramimonadophyceae,Pyramimonadales,Pyramimonadaceae,Pyramimonas,Pyramimonas australis,0,0,0,0,0,0,1,2,0,0,3,9,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,28,51,0,0,18,12,0,2,55,54,0,0,4,10,4,3
Eukaryota;unknown;Dinophyceae;Syndiniales;Duboscquellidae;Duboscquella;unassigned,Eukaryota,unknown,Dinophyceae,Syndiniales,Duboscquellidae,Duboscquella,unassigned,40,26,0,5,175,138,2,0,28,24,52,37,37,25,3,16,25,8,5,9,22,18,31,89,91,38,16,63,65,2,0,72,61,3,6,148,127,2,17,98,72,3,9,2,0,170,185,22,13
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,0,0,0,0,0,0,0,0,12,14,0,0,0,0,0,0,2,0,0,9,17,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Arthropoda;Hexanauplia;Cyclopoida;Oithonidae;unknown;Oithonidae sp. DZMB624,Eukaryota,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,unknown,Oithonidae sp. DZMB624,637,6,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0
Eukaryota;unknown;Dinophyceae;Syndiniales;unassigned;unassigned;unassigned,Eukaryota,unknown,Dinophyceae,Syndiniales,unassigned,unassigned,unassigned,63,52,2,0,17,22,3,1,79,206,0,0,38,49,2,39,27,0,0,56,43,0,0,7,9,0,0,11,16,0,0,43,22,0,0,12,15,0,0,5,0,0,0,0,0,1,3,1,4
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,1,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0
Eukaryota;Ciliophora;Spirotrichea;unknown;Tontoniidae;g_;s_,Eukaryota,Ciliophora,Spirotrichea,unknown,Tontoniidae,g_,s_,0,0,0,1,0,1,6,2,0,0,0,0,0,0,5,0,0,0,0,0,0,20,43,0,0,2,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Eukaryota;Euglenozoa;unknown;Diplonemea;unknown;g_;s_,Eukaryota,Euglenozoa,unknown,Diplonemea,unknown,g_,s_,29,16,0,1,98,81,0,0,46,39,2,0,39,16,0,43,41,0,0,42,69,0,0,0,0,0,0,188,153,0,0,94,76,0,0,225,130,0,0,10,6,2,0,2,1,290,153,0,0
Eukaryota;unassigned;unassigned;unassigned;unassigned;unassigned;unassigned,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,2,0,4,7,8,21,3890,8196,1,0,6,3,0,1,7,0,0,10,12,0,0,1,0,4,6,4,8,0,0,3,1,0,0,0,0,0,0,2,1,0,0,0,1,11,2,1,15,0,3
Eukaryota;unknown;Dinophyceae;Gymnodiniales;Gymnodiniaceae;g_;s_,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,g_,s_,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,291,0,0,0,0,0,0,1,480,1063,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,28,42,1,0,25,18,0,0,8,30,0,0,2,1,0,4,2,0,0,15,3,0,0,9,22,0,0,20,16,0,0,26,15,0,0,28,30,0,0,22,27,0,0,0,0,28,11,4,3
Eukaryota;unknown;unknown;unknown;unknown;unknown;s_,Eukaryota,unknown,unknown,unknown,unknown,unknown,s_,9,21,20,39,0,1,0,0,3,0,25,5,0,0,0,0,0,0,0,0,0,1,12,0,0,0,6,9,20,6,3,4,6,13,3,6,28,1,0,6,4,0,0,0,0,9,4,0,0
Eukaryota;Ascomycota;Dothideomycetes;Cladosporiales;Cladosporiaceae;Cladosporium;unassigned,Eukaryota,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,unassigned,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,1,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Eukaryota;Arthropoda;Malacostraca;Euphausiacea;Euphausiidae;g_;s_,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_,0,0,0,0,0,1,217,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,183,446
Eukaryota;unassigned;unassigned;unassigned;unassigned;unassigned;unassigned,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,1,6,40,59,1,7,0,0,1,0,36,37,0,4,4,1,0,0,5,0,1,11,30,0,0,13,22,8,0,4,2,1,0,16,23,2,3,0,2,2,1,69,73,0,0,2,2,3,0
Eukaryota;Chaetognatha;Sagittoidea;Aphragmophora;Sagittidae;Sagitta;Sagitta sp. DP-2006,Eukaryota,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Sagitta,Sagitta sp. DP-2006,1,0,0,0,0,0,3,120,0,0,1,0,0,0,1479,0,0,6,1,0,2,1750,0,0,0,205,964,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,2,0
Eukaryota;unassigned;unassigned;unassigned;unassigned;unassigned;unassigned,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,18,19,23,24,196,200,0,2,17,24,0,0,18,4,0,7,5,0,1,19,13,0,3,77,86,13,5,71,50,0,0,88,74,4,3,76,97,4,1,41,39,6,10,0,0,97,93,0,3
Eukaryota;unknown;unknown;unknown;unknown;g_;s_,Eukaryota,unknown,unknown,unknown,unknown,g_,s_,0,13,4,0,2,9,0,0,72,108,225,147,0,3,16,1,12,12,33,29,37,7,9,129,167,156,128,8,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,3,9,0,0,4,4,0,0,122,248,0,0,3,9,0,23,5,0,0,68,96,0,1,99,135,0,0,0,0,0,0,10,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;unknown;Dinophyceae;Peridiniales;Protoperidiniaceae;Protoperidinium;s_,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros constrictus,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,Chaetoceros constrictus,0,0,0,0,5,7,3,3,1,0,11,1,1,1,2,3,2,0,7,1,2,13,22,6,9,11,7,6,0,12,4,0,3,6,7,0,0,4,3,20,6,4,0,0,0,13,143,13,6
Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;unassigned;unassigned,Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,unassigned,unassigned,0,0,0,5,0,0,1,3,1,3,228,176,4,1,99,0,1,60,162,4,4,184,356,1,5,318,616,5,8,3,4,3,3,50,25,15,8,19,9,69,28,88,60,0,0,17,37,33,17
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Skeletonemataceae;Skeletonema;unassigned,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,4,3,18,23,7,6,24,6,0,1,0,5,2,0
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,21,29,5,4,8,10,0,0,4,7,48,51,3,7,0,3,5,0,0,6,6,0,0,8,10,0,0,5,12,0,0,8,2,2,0,4,8,1,0,4,4,0,0,0,0,9,4,0,2
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros costatus,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,Chaetoceros costatus,0,0,0,0,2,0,0,0,0,0,0,4,0,0,1,0,0,0,1,0,0,2,17,8,3,23,6,0,0,8,2,0,0,15,6,0,0,0,0,4,0,0,0,2,0,7,55,37,25
Eukaryota;Cnidaria;Anthozoa;Actiniaria;Edwardsiidae;unassigned;unassigned,Eukaryota,Cnidaria,Anthozoa,Actiniaria,Edwardsiidae,unassigned,unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0
Eukaryota;unknown;unknown;unknown;unknown;unknown;uncultured marine picoeukaryote,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine picoeukaryote,5,9,99,107,19,16,1,0,1,4,0,0,4,3,10,8,6,0,0,3,2,8,22,17,23,2,10,15,17,4,0,11,27,33,20,18,11,13,25,84,72,16,17,0,2,43,50,8,3
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros debilis,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,Chaetoceros debilis,0,0,0,0,10,6,8,3,2,4,2,0,30,37,19,45,41,5,32,19,26,131,310,9,36,189,138,6,6,12,5,15,6,35,23,1,0,0,1,10,7,0,0,5,3,35,105,85,33
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Rhizosoleniales;Rhizosoleniaceae;Rhizosolenia;unassigned,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Rhizosoleniales,Rhizosoleniaceae,Rhizosolenia,unassigned,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,6,0,0,4,4,1,4,14,10,0,0,71,42,14,0,5,4,57,43,570,705,2,2,6,12,49,42
Eukaryota;unknown;Dinophyceae;Prorocentrales;Prorocentraceae;g_;s_,Eukaryota,unknown,Dinophyceae,Prorocentrales,Prorocentraceae,g_,s_,0,0,3,2,33,28,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,7,8,9,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;unassigned;unassigned;unassigned;unassigned;unassigned;unassigned,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,0,0,137,127,0,1,0,0,0,0,9,11,0,0,5,0,0,0,2,0,0,13,28,0,3,28,24,8,18,5,0,3,4,6,0,9,7,0,1,11,14,3,2,2,1,13,10,0,5
Eukaryota;unknown;Dinophyceae;Syndiniales;Amoebophryaceae;Amoebophrya;s_,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_,61,71,7,7,309,275,1,0,24,27,6,11,6,17,0,18,10,1,0,9,11,0,0,21,37,4,1,80,72,3,3,40,34,15,12,74,55,56,60,243,237,33,34,5,8,80,83,20,8
Eukaryota;unknown;unknown;unknown;unknown;unknown;s_,Eukaryota,unknown,unknown,unknown,unknown,unknown,s_,1,2,17,11,15,11,4,1,9,2,24,5,11,12,1,4,6,0,0,8,9,38,66,15,38,17,6,6,14,13,5,14,5,24,20,17,8,7,0,61,39,11,15,0,0,30,74,5,5
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;unassigned,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,unassigned,0,2,44,0,0,0,9,18,0,0,0,4,8,11,174,2,27,68,545,0,8,103,176,4,8,152,486,2,5,500,309,1,2,27,35,0,0,10,1,9,8,2,0,38,64,4,9,0,0
Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Fragilariopsis;unassigned,Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Fragilariopsis,unassigned,0,0,3,6,0,0,34,62,0,0,7,8,0,0,48,2,4,49,46,7,2,46,60,0,4,64,106,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Eukaryota;unknown;Raphidophyceae;Chattonellales;Chattonellaceae;Fibrocapsa;Fibrocapsa japonica,Eukaryota,unknown,Raphidophyceae,Chattonellales,Chattonellaceae,Fibrocapsa,Fibrocapsa japonica,0,0,0,0,0,0,0,0,0,0,73,55,0,0,0,0,0,0,0,1,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,7,18,0,0,25,35,0,0,3,0,0,0,0,2,0,70,2,0,0,2,3,0,0,1,0,0,0,2,3,0,0,29,10,0,0,24,38,0,0,12,2,0,0,0,0,5,6,0,0
Eukaryota;Ciliophora;Spirotrichea;Choreotrichida;Strobilidiidae;Rimostrombidium;Rimostrombidium veniliae,Eukaryota,Ciliophora,Spirotrichea,Choreotrichida,Strobilidiidae,Rimostrombidium,Rimostrombidium veniliae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,16,92,0,0,13,0,0,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;unknown;unknown;unknown;unknown;unknown;uncultured marine eukaryote,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote,5,6,56,53,13,23,4,0,7,4,75,75,3,4,3,0,0,0,0,0,4,9,17,34,35,19,10,29,40,23,4,23,14,22,16,28,8,0,0,57,43,4,7,2,7,78,72,8,1
Eukaryota;unknown;unknown;unknown;unknown;unknown;uncultured marine eukaryote,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote,1,2,60,68,6,12,0,2,7,12,33,41,4,5,1,6,6,2,1,7,5,9,23,3,5,15,16,28,26,6,5,15,13,35,25,17,14,21,16,26,20,49,61,2,2,23,15,19,14
Eukaryota;unknown;Dinophyceae;unassigned;unassigned;g_;s_,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,g_,s_,4,6,2,1,1,2,0,6,15,12,140,107,2,4,17,4,0,23,20,5,15,44,112,4,7,49,64,0,2,0,1,3,0,0,0,9,2,2,9,2,4,0,0,0,7,0,1,3,0
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,6,6,6,11,15,43,0,0,8,32,1,2,7,5,0,0,5,0,0,45,25,0,2,0,0,0,0,9,14,0,0,5,12,10,6,16,10,0,3,16,10,20,20,0,0,5,9,0,0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros sp. UNC1414,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,Chaetoceros sp. UNC1414,6,8,3,4,15,7,6,2,24,35,6,8,24,20,10,26,29,2,12,12,9,52,107,35,56,54,72,40,29,38,7,19,17,48,39,34,16,3,10,72,86,96,33,0,4,52,107,15,3
Eukaryota;unassigned;unassigned;unassigned;unassigned;unassigned;unassigned,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,81,101,0,0,9,35,0,0,105,228,0,0,54,31,0,37,34,0,0,102,156,0,0,21,8,0,0,27,50,0,1,10,10,0,0,15,17,0,0,15,8,0,0,0,0,5,12,0,3
Eukaryota;unknown;Dinophyceae;Syndiniales;Amoebophryaceae;g_;s_,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_,3,4,8,4,0,5,0,0,14,13,4,0,4,1,0,8,5,0,0,24,19,0,0,1,0,0,0,35,38,0,0,11,15,0,0,34,52,0,1,54,44,1,0,0,0,63,72,2,0
Eukaryota;unknown;Dinophyceae;Syndiniales;Amoebophryaceae;g_;s_,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_,3,0,16,2,0,0,0,0,0,3,0,2,13,0,0,0,5,0,0,0,1,1,0,533,469,10,0,5,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;unknown;unknown;unknown;unknown;g_;s_,Eukaryota,unknown,unknown,unknown,unknown,g_,s_,2,0,5,23,67,42,0,1,4,2,6,13,0,0,23,4,0,4,25,7,2,6,6,0,12,2,2,0,2,0,0,9,14,0,0,10,7,0,0,14,8,1,0,0,0,42,24,0,0
Eukaryota;unknown;Dinophyceae;Peridiniales;Protoperidiniaceae;Protoperidinium;s_,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,s_,0,0,2,2,0,2,0,0,0,0,28,20,2,0,1,0,0,0,0,7,6,3,10,9,7,4,2,6,5,0,3,17,3,0,4,0,0,3,3,15,36,4,7,0,0,9,24,35,2
no_hit;no_hit;no_hit;no_hit;no_hit;g_;s_,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_,0,0,53,46,0,0,0,0,0,0,0,1,0,0,34,0,0,0,2,1,0,0,0,1,0,206,148,1,0,21,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,6
Eukaryota;unknown;Dinophyceae;unassigned;unassigned;unassigned;unassigned,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned,108,227,6,0,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,28,0,0,3,8,0,0,13,0,0,0,22,7,0,0,63,98,0,0,0,5,0,0,0,2,0,18,0,0
Eukaryota;unassigned;unassigned;unassigned;unassigned;g_;s_,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_,23,37,0,0,11,7,0,30,0,1,0,1,76,33,0,14,18,17,35,428,39,0,0,9,26,0,0,29,19,0,0,2,0,0,0,17,7,0,0,0,0,0,0,1282,2,0,0,0,0
Eukaryota;unknown;Choanoflagellata;Acanthoecida;Stephanoecidae;g_;s_,Eukaryota,unknown,Choanoflagellata,Acanthoecida,Stephanoecidae,g_,s_,0,0,21,46,80,78,0,0,0,3,0,0,3,1,16,0,0,0,3,0,0,5,10,12,23,11,5,31,57,4,1,34,28,28,32,58,62,17,5,79,38,50,12,1,1,194,213,6,5
Eukaryota;unknown;Cryptophyceae;Pyrenomonadales;Chroomonadaceae;g_;s_,Eukaryota,unknown,Cryptophyceae,Pyrenomonadales,Chroomonadaceae,g_,s_,0,0,0,0,0,0,0,0,0,6,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Melosirales;Stephanopyxidaceae;g_;s_,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Melosirales,Stephanopyxidaceae,g_,s_,15,14,0,6,15,15,0,0,9,12,2,0,28,15,36,30,28,9,59,0,0,11,19,18,12,26,9,23,20,13,2,45,17,7,10,29,15,3,0,25,19,1,3,2,0,38,18,0,0
Eukaryota;unknown;unknown;unknown;unknown;unknown;s_,Eukaryota,unknown,unknown,unknown,unknown,unknown,s_,9,6,190,255,0,9,0,1,1,0,4,12,0,1,17,5,2,17,25,0,6,11,42,0,0,63,66,1,9,4,0,2,0,0,0,5,2,0,0,0,0,0,0,0,1,0,1,1,3
Eukaryota;unknown;Dinophyceae;Syndiniales;Syndiniaceae;g_;s_,Eukaryota,unknown,Dinophyceae,Syndiniales,Syndiniaceae,g_,s_,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,19,0,0,0,0,0,0,0,0,0,0,13,6,0,0,7,5,0,0,0,0,0,32,0,0
Eukaryota;Ciliophora;Spirotrichea;unknown;Strombidiidae;unassigned;unassigned,Eukaryota,Ciliophora,Spirotrichea,unknown,Strombidiidae,unassigned,unassigned,1,0,5,0,15,17,0,0,0,2,1,0,13,6,0,2,20,0,0,0,0,0,0,0,1,0,2,17,2,5,0,113,35,53,36,0,0,13,8,1,8,69,52,0,0,8,20,24,11
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros sp. UNC1416,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,Chaetoceros sp. UNC1416,0,7,0,0,5,9,0,1,2,2,6,4,5,0,11,12,7,5,11,6,4,71,123,11,4,54,63,2,4,6,1,6,0,0,5,1,0,0,4,40,20,6,16,0,1,5,59,12,0
Eukaryota;Euglenozoa;unknown;Diplonemea;unknown;g_;s_,Eukaryota,Euglenozoa,unknown,Diplonemea,unknown,g_,s_,9,7,0,0,34,19,0,0,5,64,0,0,17,6,0,7,14,0,0,30,39,0,0,1,0,0,0,79,97,0,0,72,38,0,0,44,47,0,0,2,0,0,0,0,0,64,43,1,0
Eukaryota;Cercozoa;Thecofilosea;Cryomonadida;Protaspidae;Cryothecomonas;s_,Eukaryota,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,Cryothecomonas,s_,0,0,3,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,3,12,0,0,102,57,0,8,505,378,0,0,0,10,6,20,60,95,27,42,69,650,800,524
Eukaryota;unknown;Cryptophyceae;Cryptomonadales;Hemiselmidaceae;g_;s_,Eukaryota,unknown,Cryptophyceae,Cryptomonadales,Hemiselmidaceae,g_,s_,0,0,5,3,0,0,0,0,0,0,2,1,2,0,5,1,0,0,5,0,0,6,32,0,0,27,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
Eukaryota;unknown;Dinophyceae;Syndiniales;Amoebophryaceae;Amoebophrya;unassigned,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned,9,11,5,8,63,86,63,101,0,0,0,3,1,0,3,0,0,1,0,0,3,3,5,0,2,5,4,1,0,0,1,0,0,2,1,1,1,0,0,1,1,0,0,0,0,29,101,54,38
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;unassigned,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,unassigned,0,0,15,31,0,0,1,0,0,0,127,81,11,4,325,25,20,167,848,3,7,679,1295,30,21,550,1467,2,0,508,477,0,0,25,31,0,0,1,0,9,0,0,0,49,44,2,12,0,15
Eukaryota;unknown;unknown;unknown;unknown;g_;s_,Eukaryota,unknown,unknown,unknown,unknown,g_,s_,0,0,11,14,0,2,0,0,0,0,52,60,0,0,2,0,0,0,1,0,0,1,7,0,0,8,5,28,30,4,0,13,5,90,92,10,10,27,27,57,25,499,453,2,0,28,34,3,7
Eukaryota;unassigned;unassigned;unassigned;unassigned;unassigned;unassigned,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,19,41,2,2,36,35,0,1,34,34,13,42,13,12,0,13,16,0,0,18,21,0,0,5,6,0,0,30,35,0,0,40,43,0,0,60,36,0,0,5,6,0,0,0,0,33,24,0,0
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,21,28,0,0,0,0,0,0,1,2,0,0,9,7,0,3,0,0,0,198,275,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0
Eukaryota;unknown;unknown;unknown;unknown;unknown;s_,Eukaryota,unknown,unknown,unknown,unknown,unknown,s_,0,0,22,35,0,0,0,1,0,0,0,1,0,0,5,0,0,1,5,0,0,25,64,0,3,50,14,4,6,6,2,2,1,2,0,2,0,0,0,6,4,4,1,0,0,6,0,0,0
no_hit;no_hit;no_hit;no_hit;no_hit;g_;s_,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_,0,0,0,0,0,0,10,8,0,0,0,0,0,0,0,6,0,0,4,0,0,5,3,0,1,9,2,0,0,3,0,0,0,1,0,8,7,10,5,14,0,5,8,0,0,0,0,0,0
